displayName,username,sent,repo,number
Adrian Cole,adriancole,2017-06-15T05:05:39.464Z,openzipkin/zipkin,1602
Adrian Cole,adriancole,2017-06-17T01:59:30.328Z,openzipkin/zipkin,1619
Simeon Ross,sirtyro,2017-06-20T02:04:51.243Z,openzipkin/zipkin,1623
Adrian Cole,adriancole,2017-06-20T12:12:32.594Z,openzipkin/zipkin,1492
Adrian Cole,adriancole,2017-06-23T12:41:10.145Z,openzipkin/zipkin,1627
Adrian Cole,adriancole,2017-06-28T12:35:22.296Z,openzipkin/zipkin,1546
Florian Garcia,ImFlog,2017-06-28T13:34:37.536Z,openzipkin/zipkin,1505
Adrian Cole,adriancole,2017-06-29T11:24:54.975Z,openzipkin/zipkin,1640
Adrian Cole,adriancole,2017-06-29T19:04:15.984Z,openzipkin/zipkin,1573
Adrian Cole,adriancole,2017-06-30T12:50:17.752Z,openzipkin/zipkin,1501
Adrian Cole,adriancole,2017-07-01T09:57:22.934Z,openzipkin/zipkin,1643
Adrian Cole,adriancole,2017-07-02T08:28:59.201Z,openzipkin/zipkin,1499
Adrian Cole,adriancole,2017-07-04T07:51:12.231Z,openzipkin/zipkin,1631
Adrian Cole,adriancole,2017-07-04T12:59:35.701Z,openzipkin/zipkin,1645
Adrian Cole,adriancole,2017-07-05T09:43:05.950Z,openzipkin/zipkin,1646
Adrian Cole,adriancole,2017-07-08T04:26:30.873Z,openzipkin/zipkin,1649
Adrian Cole,adriancole,2017-07-10T00:36:38.617Z,openzipkin/zipkin,1614
Adrian Cole,adriancole,2017-07-10T15:41:01.806Z,openzipkin/zipkin,1650
Adrian Cole,adriancole,2017-07-12T08:01:04.755Z,openzipkin/zipkin,1651
Bartek Kowalczyk,KowalczykBartek,2017-07-12T08:30:09.276Z,openzipkin/zipkin,1537
Adrian Cole,adriancole,2017-07-13T11:52:18.497Z,openzipkin/zipkin,1651
Adrian Cole,adriancole,2017-07-16T10:06:17.828Z,openzipkin/zipkin,1480
Adrian Cole,adriancole,2017-07-17T02:45:09.493Z,openzipkin/zipkin,1652
Adrian Cole,adriancole,2017-07-20T04:28:39.391Z,openzipkin/zipkin,1654
Florian Garcia,ImFlog,2017-07-20T08:21:36.071Z,openzipkin/zipkin,1654
Adrian Cole,adriancole,2017-07-20T13:47:43.379Z,openzipkin/zipkin,1656
Adrian Cole,adriancole,2017-07-21T01:38:12.104Z,openzipkin/zipkin,1657
Adrian Cole,adriancole,2017-07-21T02:21:11.596Z,openzipkin/zipkin,1656
Adrian Cole,adriancole,2017-07-21T03:02:51.109Z,openzipkin/zipkin,1658
Adrian Cole,adriancole,2017-07-21T04:09:28.123Z,openzipkin/zipkin,1659
Adrian Cole,adriancole,2017-07-21T07:11:25.162Z,openzipkin/zipkin,1499
Adrian Cole,adriancole,2017-07-21T15:00:53.197Z,openzipkin/zipkin,1651
Adrian Cole,adriancole,2017-07-22T01:35:29.817Z,openzipkin/zipkin,1643
Adrian Cole,adriancole,2017-07-22T09:35:22.366Z,openzipkin/zipkin,1651
Adrian Cole,adriancole,2017-07-24T03:17:36.303Z,openzipkin/zipkin,1651
Adrian Cole,adriancole,2017-07-24T10:07:55.904Z,openzipkin/zipkin,1651
Adrian Cole,adriancole,2017-07-24T14:33:31.483Z,openzipkin/zipkin,1651
Jorg Heymans,jorgheymans,2017-07-25T09:58:19.169Z,openzipkin/zipkin,1189
Adrian Cole,adriancole,2017-07-25T10:33:07.261Z,openzipkin/zipkin,1663
Adrian Cole,adriancole,2017-07-25T11:18:10.164Z,openzipkin/zipkin,1664
Adrian Cole,adriancole,2017-07-26T06:38:34.254Z,openzipkin/zipkin,1665
Adrian Cole,adriancole,2017-07-26T09:40:53.053Z,openzipkin/zipkin,1665
Adrian Cole,adriancole,2017-07-27T05:39:56.402Z,openzipkin/zipkin,1668
Adrian Cole,adriancole,2017-07-27T06:44:24.529Z,openzipkin/zipkin,1669
Adrian Cole,adriancole,2017-07-28T10:32:06.978Z,openzipkin/zipkin,1675
Adrian Cole,adriancole,2017-08-01T06:12:10.586Z,openzipkin/zipkin,1676
Dan Grabowski,dgrabows,2017-08-01T17:59:35.334Z,openzipkin/zipkin,1422
Adrian Cole,adriancole,2017-08-02T02:56:42.762Z,openzipkin/zipkin,1677
Adrian Cole,adriancole,2017-08-02T03:58:42.032Z,openzipkin/zipkin,1677
Adrian Cole,adriancole,2017-08-02T06:20:40.036Z,openzipkin/zipkin,1677
Adrian Cole,adriancole,2017-08-03T03:22:31.980Z,openzipkin/zipkin,1678
Adrian Cole,adriancole,2017-08-03T05:29:46.985Z,openzipkin/zipkin,1676
Adrian Cole,adriancole,2017-08-03T08:12:46.748Z,openzipkin/zipkin,1674
Adrian Cole,adriancole,2017-08-03T13:58:10.389Z,openzipkin/zipkin,1674
Adrian Cole,adriancole,2017-08-04T02:54:02.840Z,openzipkin/zipkin,1679
Adrian Cole,adriancole,2017-08-04T03:30:05.197Z,openzipkin/zipkin,723
Adrian Cole,adriancole,2017-08-06T04:42:06.399Z,openzipkin/zipkin,1674
Adrian Cole,adriancole,2017-08-08T03:27:40.072Z,openzipkin/zipkin,1682
Adrian Cole,adriancole,2017-08-08T06:59:49.895Z,openzipkin/zipkin,1644
Adrian Cole,adriancole,2017-08-09T02:24:55.479Z,openzipkin/zipkin,1356
Adrian Cole,adriancole,2017-08-10T09:31:19.921Z,openzipkin/zipkin,1356
Adrian Cole,adriancole,2017-08-10T11:17:36.181Z,openzipkin/zipkin,901
Adrian Cole,adriancole,2017-08-10T11:31:43.066Z,openzipkin/zipkin,1679
Adrian Cole,adriancole,2017-08-13T08:03:56.658Z,openzipkin/zipkin,1689
Bas van Beek,basvanbeek,2017-08-15T17:18:43.501Z,openzipkin/zipkin,1499
Adrian Cole,adriancole,2017-08-16T01:42:48.839Z,openzipkin/zipkin,1614
Adrian Cole,adriancole,2017-08-16T03:10:00.804Z,openzipkin/zipkin,1692
Adrian Cole,adriancole,2017-08-16T23:48:55.994Z,openzipkin/zipkin,1637
Adrian Cole,adriancole,2017-08-21T03:41:06.198Z,openzipkin/zipkin,1696
Adrian Cole,adriancole,2017-08-21T05:22:48.538Z,openzipkin/zipkin,1697
Adrian Cole,adriancole,2017-08-22T03:19:10.752Z,openzipkin/zipkin,1698
Adrian Cole,adriancole,2017-08-22T13:41:49.282Z,openzipkin/zipkin,1700
Adrian Cole,adriancole,2017-08-23T01:28:05.786Z,openzipkin/zipkin,1695
Adrian Cole,adriancole,2017-08-23T07:40:32.208Z,openzipkin/zipkin,1702
Adrian Cole,adriancole,2017-08-24T01:22:26.899Z,openzipkin/zipkin,1695
Adrian Cole,adriancole,2017-08-24T06:47:51.008Z,openzipkin/zipkin,1703
Adrian Cole,adriancole,2017-08-24T09:02:56.866Z,openzipkin/zipkin,1704
Adrian Cole,adriancole,2017-08-24T14:50:59.010Z,openzipkin/zipkin,1705
Adrian Cole,adriancole,2017-08-27T08:28:51.846Z,openzipkin/zipkin,1708
Adrian Cole,adriancole,2017-08-27T08:51:13.641Z,openzipkin/zipkin,1709
Adrian Cole,adriancole,2017-08-28T02:03:42.625Z,openzipkin/zipkin,1711
Adrian Cole,adriancole,2017-08-28T02:03:53.122Z,openzipkin/zipkin,1710
Adrian Cole,adriancole,2017-08-29T03:08:42.082Z,openzipkin/zipkin,1712
Adrian Cole,adriancole,2017-08-29T04:57:51.756Z,openzipkin/zipkin,1713
Adrian Cole,adriancole,2017-08-29T08:56:08.129Z,openzipkin/zipkin,1709
Adrian Cole,adriancole,2017-08-29T14:15:26.013Z,openzipkin/zipkin,1709
Adrian Cole,adriancole,2017-08-30T00:42:47.669Z,openzipkin/zipkin,1712
Adrian Cole,adriancole,2017-08-30T08:26:36.753Z,openzipkin/zipkin,1716
Adrian Cole,adriancole,2017-08-30T12:06:42.138Z,openzipkin/zipkin,1717
Adrian Cole,adriancole,2017-08-30T14:04:24.740Z,openzipkin/zipkin,1710
Adrian Cole,adriancole,2017-08-30T14:35:28.007Z,openzipkin/zipkin,1718
Adrian Cole,adriancole,2017-08-30T15:39:25.515Z,openzipkin/zipkin,1719
Adrian Cole,adriancole,2017-08-31T01:07:33.945Z,openzipkin/zipkin,1720
Adrian Cole,adriancole,2017-08-31T09:39:36.762Z,openzipkin/zipkin,1721
Adrian Cole,adriancole,2017-09-01T03:30:39.326Z,openzipkin/zipkin,1695
Simen Bekkhus,SimenB,2017-09-01T13:49:42.051Z,openzipkin/zipkin,1722
Adrian Cole,adriancole,2017-09-02T04:29:24.387Z,openzipkin/zipkin,1721
Adrian Cole,adriancole,2017-09-04T13:30:49.374Z,openzipkin/zipkin,1712
Adrian Cole,adriancole,2017-09-06T18:16:50.935Z,openzipkin/zipkin,1726
Adrian Cole,adriancole,2017-09-08T05:23:01.650Z,openzipkin/zipkin,1218
Adrian Cole,adriancole,2017-09-08T15:37:55.530Z,openzipkin/zipkin,1728
Adrian Cole,adriancole,2017-09-10T07:12:39.471Z,openzipkin/zipkin,1729
Adrian Cole,adriancole,2017-09-10T19:57:21.871Z,openzipkin/zipkin,1730
Adrian Cole,adriancole,2017-09-11T14:01:56.933Z,openzipkin/zipkin,1730
Adrian Cole,adriancole,2017-09-11T15:02:18.768Z,openzipkin/zipkin,1679
Adrian Cole,adriancole,2017-09-12T05:05:05.415Z,openzipkin/zipkin,1712
