"issue_number","resolution_time"
34126,0.145555555555556
34123,0.455555555555556
34119,18.1708333333333
34108,0.236111111111111
34106,0.208333333333333
34104,0.142222222222222
34103,0.360277777777778
34102,0.986944444444444
34101,1.00416666666667
34100,1.01055555555556
34098,1.69583333333333
34097,1.705
34096,1.71305555555556
34095,1.72888888888889
34094,1.73305555555556
34093,1.73694444444444
34092,1.74055555555556
34091,1.74416666666667
34090,0.725277777777778
34085,6.38
34083,8.42583333333333
34082,6.97416666666667
34075,2.23888888888889
34074,16.5727777777778
34071,1.24527777777778
34070,1.24861111111111
34069,1.25194444444444
34068,1.25527777777778
34067,21.5413888888889
34065,19.4002777777778
34064,12.4244444444444
34057,6.41527777777778
34055,0.338055555555556
34054,0.834166666666667
34052,9.27166666666667
34048,0.358055555555556
34047,17.4783333333333
34046,0.057222222222222
34045,1.90638888888889
34044,20.2186111111111
34043,0.61
34042,20.8547222222222
34041,3.90166666666667
34039,25.9291666666667
34035,1.08944444444444
34032,31.5916666666667
34031,6.26222222222222
34028,11.1752777777778
34026,18.6947222222222
34025,63.5241666666667
34024,70.8933333333333
34022,21.7858333333333
34019,40.7597222222222
34018,99.8063888888889
34017,51.96
34016,2.13527777777778
34013,47.0141666666667
34012,47.4552777777778
34010,100.1525
34009,48.6469444444444
34006,5.26638888888889
34005,87.8141666666667
34003,8.62527777777778
33999,65.7319444444445
33996,98.9402777777778
33995,2.03888888888889
33994,3.10722222222222
33993,3.6075
33992,4.60916666666667
33991,3.965
33990,0.339444444444444
33988,73.1138888888889
33987,79.3655555555556
33985,7.88388888888889
33984,108.499444444444
33983,112.344444444444
33982,17.8930555555556
33980,4.19777777777778
33979,116.150833333333
33978,18.5133333333333
33977,96.6127777777778
33976,142.511944444444
33975,2.68194444444444
33973,20.7094444444444
33971,26.5702777777778
33970,1.94333333333333
33969,26.1297222222222
33968,124.936388888889
33967,128.081111111111
33966,7.78888888888889
33964,1.85638888888889
33963,96.8161111111111
33962,31.0861111111111
33960,127.526388888889
33959,5.10666666666667
33958,149.732222222222
33957,30.9825
33955,7.41722222222222
33954,5.42388888888889
33951,1.51416666666667
33950,1.14555555555556
33949,118.357777777778
33948,21.0719444444444
33947,48.8869444444444
33945,0.503055555555556
33941,3.24833333333333
33939,5.62388888888889
33938,0.079166666666667
33937,3.35277777777778
33935,0.400277777777778
33932,3.87583333333333
33931,53.3825
33930,53.9602777777778
33929,61.2152777777778
33928,180.728611111111
33925,8.11638888888889
33924,168.025
33923,146.503888888889
33921,145.521666666667
33920,27.3758333333333
33916,0.919444444444444
33915,17.8505555555556
33913,0.3225
33911,48.2413888888889
33910,12.0041666666667
33909,21.7622222222222
33908,2.13777777777778
33907,68.9747222222222
33904,22.7227777777778
33903,71.1486111111111
33902,3.68361111111111
33901,23.5266666666667
33898,64.1958333333333
33895,2.53722222222222
33894,9.48027777777778
33893,162.055
33892,8.72722222222222
33891,14.6588888888889
33890,182.822222222222
33889,10.8961111111111
33886,44.0480555555556
33884,218.399166666667
33882,25.4772222222222
33880,59.3005555555556
33878,42.1869444444444
33877,42.9233333333333
33876,58.6505555555556
33875,44.9413888888889
33874,104.083611111111
33872,66.7372222222222
33870,53.715
33869,53.6091666666667
33867,59.4252777777778
33866,60.6205555555556
33865,112.838055555556
33863,120.825833333333
33862,118.065
33861,0.466944444444444
33859,69.6788888888889
33857,146.587222222222
33856,99.6141666666667
33854,9.7625
33853,103.156111111111
33852,3.58722222222222
33848,8.64583333333333
33847,21.7602777777778
33846,102.323888888889
33845,2.73777777777778
33844,12.8613888888889
33843,16.1397222222222
33842,166.328333333333
33841,141.700277777778
33840,13.2102777777778
33839,23.2044444444444
33837,115.704722222222
33835,21.4605555555556
33833,34.1866666666667
33832,3.95638888888889
33831,1.31388888888889
33829,121.646666666667
33828,123.399444444444
