"issue_number","resolution_time"
13643,3.89638888888889
13641,19.8711111111111
13639,0.060277777777778
13638,2.45333333333333
13637,7.50111111111111
13636,1.43194444444444
13635,12.0855555555556
13633,1.33416666666667
13632,64.6044444444444
13627,68.2841666666667
13624,60.2088888888889
13623,64.9527777777778
13622,48.7983333333333
13621,71.7238888888889
13618,159.758055555556
13617,59.1172222222222
13616,18.8902777777778
13615,3.05333333333333
13614,67.6730555555555
13613,3.445
13612,48.2508333333333
13611,52.3613888888889
13609,65.8188888888889
13608,1.39055555555556
13607,119.359444444444
13606,3.21138888888889
13605,2.12555555555556
13604,14.5655555555556
13603,95.0691666666667
13602,7.85916666666667
13601,0.528888888888889
13600,116.746111111111
13599,96.7661111111111
13598,24.9463888888889
13597,140.096111111111
13596,308.813888888889
13595,122.322222222222
13594,0.840833333333333
13593,37.535
13592,30.5344444444444
13591,0.583055555555556
13590,93.4388888888889
13589,39.9313888888889
13588,0.158055555555556
13587,4.87222222222222
13586,0.214444444444444
13585,45.7433333333333
13584,1.59611111111111
13583,17.5738888888889
13582,17.265
13581,22.3511111111111
13580,42.7763888888889
13578,75.805
13577,101.661111111111
13576,65.5913888888889
13575,87.2205555555555
13574,131.975277777778
13573,68.3022222222222
13572,0.031388888888889
13571,0.498611111111111
13570,85.0091666666667
13569,98.0066666666667
13567,25.6991666666667
13565,314.2125
13564,40.5422222222222
13563,0.48
13562,165.400277777778
13561,0.138888888888889
13560,45.7672222222222
13559,72.7119444444444
13558,35.4275
13557,2.675
13555,44.7961111111111
13554,124.830277777778
13553,22.6755555555556
13552,66.4611111111111
13551,236.023611111111
13550,0.129722222222222
13548,2.73277777777778
13546,11.4752777777778
13545,11.9925
13544,0.410277777777778
13542,16.2752777777778
13541,91.0786111111111
13540,141.883055555556
13538,51.6875
13537,0.254166666666667
13536,96.1852777777778
13535,102.126111111111
13534,138.699166666667
13533,0.063055555555556
13532,68.3472222222222
13531,0.607777777777778
13530,19.6236111111111
13528,4.54638888888889
13527,11.8791666666667
13526,24.0352777777778
13525,260.7725
13524,260.814166666667
13523,43.4363888888889
13522,0.051111111111111
13521,70.4816666666667
13520,1.00944444444444
13519,19.6819444444444
13517,43.9608333333333
13516,94.1013888888889
13515,6.81472222222222
13514,0.329166666666667
13513,48.9697222222222
13512,152.046388888889
13511,60.9586111111111
13510,63.9444444444444
13509,135.073888888889
13508,0.138888888888889
13507,48.3563888888889
13506,0.380277777777778
13505,43.1613888888889
13504,44.9616666666667
13503,686.573055555556
13501,97.4575
13500,0.017777777777778
13499,1.4325
13498,0.531111111111111
13497,1.23833333333333
13496,355.791111111111
13495,1.53222222222222
13494,7.36916666666667
13493,16.8172222222222
13491,112.344444444444
13490,7.55972222222222
13489,12.8955555555556
13487,93.7336111111111
13486,1.87
13485,113.301388888889
13484,138.575
13483,0.6275
13482,1.62888888888889
13481,7.04805555555556
13480,2.12027777777778
13479,216.105555555556
13478,37.1827777777778
13477,214.850833333333
13476,168.653055555556
13475,9.07555555555555
13474,2.38361111111111
13473,13.9522222222222
13472,65.4530555555556
13471,1.925
13470,9.36972222222222
13467,61.5930555555556
13466,665.066944444444
13465,0.394722222222222
13464,2.63138888888889
13462,3.1
13461,12.0366666666667
13459,13.6866666666667
13458,14.2044444444444
13457,1.42833333333333
13456,55.8486111111111
13455,159.713055555556
13454,261.561111111111
13453,374.563055555556
13452,786.925555555556
13449,55.4919444444444
13448,320.673333333333
13447,112.650555555556
13446,706.563333333333
13445,97.4158333333333
13444,164.311666666667
13443,106.806388888889
13442,108.565
13441,277.367777777778
13440,0.405555555555556
13439,3.58055555555556
13438,3.85611111111111
13437,114.057222222222
13436,3.615
13435,4.20027777777778
13434,0.058888888888889
13433,132.522222222222
13431,677.908888888889
13430,49.7475
13429,39.46
13427,142.360555555556
13425,475.807222222222
13424,27.2444444444444
13423,18.4627777777778
13422,65.2119444444444
13420,1.9725
13418,0.339444444444444
13417,1.87416666666667
13416,74.8825
13415,16.1708333333333
13414,49.1997222222222
13413,2.52194444444444
13412,303.190833333333
13411,67.8752777777778
13410,589.349166666667
13409,0.863333333333333
13408,155.736944444444
13407,318.615277777778
13406,322.433611111111
13405,5.51527777777778
13404,1.09472222222222
13403,165.693055555556
13402,42.4652777777778
13401,8.25
13400,9.57027777777778
13399,0.168888888888889
13398,212.576388888889
13397,46.9694444444444
13396,216.4375
13394,0.034722222222222
13393,342.614722222222
13392,5.02416666666667
13391,0.210555555555556
13390,51.8511111111111
13389,2.52805555555556
13388,506.288888888889
13387,212.144166666667
13386,15.2216666666667
13385,3.11083333333333
13383,54.5947222222222
13382,29.4044444444444
13378,22.9686111111111
13377,210.475833333333
13376,168.677222222222
13374,0.1025
13373,178.586111111111
13372,9.045
13371,23.3516666666667
13370,169.731666666667
13369,38.4716666666667
13368,429.821666666667
13367,0.398055555555556
13366,358.758888888889
13365,479.294722222222
13363,976.421388888889
13362,249.116944444444
13361,1109.88361111111
13360,68.5611111111111
13359,0.698888888888889
13358,74.7202777777778
13357,2.44527777777778
13356,0.431944444444444
13355,0.306111111111111
13354,86.6302777777778
13353,113.578611111111
13352,71.9983333333333
13351,0.987222222222222
13350,83.2308333333333
13349,12.9641666666667
13347,0.203888888888889
13346,93.0133333333333
13345,0.066388888888889
13344,117.477222222222
13343,27.9197222222222
13342,357.626111111111
13341,123.014722222222
13340,45.8119444444444
13339,0.509722222222222
13338,61.3202777777778
13337,37.5363888888889
13335,1055.02527777778
13334,14.3527777777778
13333,15.2661111111111
13332,0.376944444444444
13331,0.418055555555556
13330,821.25
13329,51.1083333333333
13328,0.889722222222222
13327,0.245555555555556
13326,0.945833333333333
13325,0.038611111111111
13324,41.7733333333333
13323,42.2938888888889
13321,391.055555555556
13320,191.344444444444
13319,0.899166666666667
13318,0.936666666666667
13317,59.7411111111111
13316,1.53555555555556
13315,34.8755555555556
13314,12.9897222222222
13312,0.016111111111111
13311,0.082222222222222
13310,1432.90944444444
13309,470.806666666667
13308,65.4188888888889
13307,6.79472222222222
13306,1.01194444444444
13304,4.21583333333333
13303,5.21777777777778
13302,690.455277777778
13301,24.6622222222222
13300,7.44361111111111
13299,91.3813888888889
13298,86.8475
13297,2.04638888888889
13296,1465.33888888889
13295,0.213611111111111
13294,0.324722222222222
13293,637.946111111111
13292,0.771944444444444
13291,0.090277777777778
13289,8.23138888888889
