issue_number,resolution_time
1,9.0
2,5698.0
3,22.0
4,12.0
5,23.0
6,19.0
7,25.0
8,19.0
9,8.0
10,8.0
11,21.0
12,266.0
13,18.0
14,2.0
15,1.0
16,322.0
17,0.0
18,170.0
19,140.0
20,4.0
21,254.0
22,25.0
23,13.0
24,0.0
25,1.0
26,4950.0
27,1.0
28,1.0
29,747.0
30,1.0
31,38.0
32,21.0
33,147.0
34,58.0
35,126.0
36,163.0
37,673.0
38,5543.0
39,125.0
40,48.0
41,34.0
42,65.0
43,5.0
44,391.0
45,29.0
46,2.0
47,6.0
48,3.0
49,7.0
50,2.0
51,15.0
52,1.0
53,195.0
54,363.0
55,3.0
56,2084.0
57,82.0
58,17.0
59,18.0
60,37.0
61,73.0
62,7.0
63,6.0
64,73.0
65,20.0
66,69.0
67,37.0
68,6.0
69,2.0
70,8.0
71,69.0
72,79.0
73,0.0
74,49.0
75,64.0
76,32.0
77,24.0
78,0.0
79,2.0
80,3.0
81,4.0
82,1.0
83,1800.0
84,4.0
85,1472.0
86,1.0
87,0.0
88,0.0
89,474.0
90,392.0
91,86.0
92,35.0
93,0.0
94,69.0
95,1.0
96,18.0
97,5.0
98,42.0
99,194.0
100,4.0
101,6.0
102,149.0
103,15.0
104,5.0
105,2.0
106,229.0
107,84.0
108,113.0
109,57.0
110,1.0
111,66.0
112,0.0
113,20.0
114,20.0
115,2.0
116,16.0
117,22.0
118,36.0
119,603.0
120,5.0
121,65.0
122,11.0
123,2221.0
124,3.0
125,3.0
126,76.0
127,345.0
128,616.0
129,612.0
130,5.0
131,25.0
132,0.0
133,24.0
134,192.0
135,202.0
136,1.0
137,7.0
138,795.0
139,1.0
140,0.0
141,0.0
142,8350.0
143,74.0
144,197.0
145,170.0
146,22.0
147,3.0
148,203.0
149,19.0
150,0.0
151,40.0
152,10.0
153,246.0
154,16.0
155,105.0
156,53.0
157,31.0
158,1.0
159,22.0
160,5.0
161,0.0
162,0.0
163,2.0
164,8.0
165,1.0
166,110.0
167,47.0
168,71.0
169,85.0
170,49.0
171,8.0
172,25.0
173,1.0
174,11.0
175,4.0
176,23.0
177,0.0
178,63.0
179,21872.0
180,18.0
182,0.0
183,1.0
184,1.0
185,15.0
186,536.0
187,230.0
188,1.0
189,10.0
190,24.0
191,1.0
192,12.0
193,0.0
194,1.0
195,2.0
196,33.0
197,8.0
198,25.0
199,19.0
200,10.0
201,3.0
202,164.0
203,1.0
204,23.0
205,3.0
206,12.0
207,180.0
208,2.0
209,2.0
210,136.0
211,228.0
212,1.0
213,0.0
214,18.0
215,10.0
216,5879.0
217,50.0
218,11.0
219,2.0
220,1.0
221,2981.0
222,148.0
223,137.0
224,1.0
225,1005.0
226,47.0
227,3.0
228,1.0
229,3.0
230,4.0
231,36.0
232,10.0
233,4.0
234,2.0
235,0.0
236,26.0
237,1.0
238,0.0
239,2.0
240,23.0
241,19.0
242,6.0
243,1.0
244,385.0
245,4.0
246,206.0
247,67.0
248,4.0
249,71.0
250,24.0
251,61.0
252,437.0
253,48.0
254,0.0
255,61.0
256,0.0
257,1.0
258,536.0
259,89.0
260,23.0
261,19.0
262,6.0
263,2272.0
264,5.0
265,2.0
266,16.0
267,77.0
268,2.0
269,2.0
270,117.0
271,207.0
272,90.0
273,114.0
274,4.0
275,22.0
276,9.0
277,484.0
278,5.0
279,0.0
280,489.0
281,4.0
282,1.0
283,31.0
284,316.0
285,13.0
286,4.0
287,1.0
288,6.0
289,74.0
290,28.0
291,1063.0
292,3.0
293,24.0
294,6.0
295,3.0
296,1191.0
297,4.0
298,6.0
299,87.0
300,3.0
301,0.0
302,10.0
303,9.0
304,198.0
305,74.0
306,73.0
307,10.0
308,25.0
309,4.0
310,11.0
311,69.0
312,2.0
313,0.0
314,1.0
315,38.0
316,68.0
317,1.0
318,5.0
319,18.0
320,17.0
321,0.0
322,3.0
323,29.0
324,28.0
325,22.0
326,4.0
327,19.0
328,4.0
329,14.0
330,28.0
331,20.0
332,681.0
333,574.0
334,7.0
335,3.0
336,9.0
337,267.0
338,1.0
339,1.0
340,39.0
341,30.0
342,112.0
343,6.0
344,350.0
345,305.0
346,9.0
347,1109.0
348,1.0
349,18914.0
350,35.0
351,21.0
352,6.0
353,39.0
354,42.0
355,119.0
356,3.0
357,504.0
358,84.0
359,1.0
361,7.0
362,14.0
363,5.0
364,7.0
365,189.0
366,87.0
367,2.0
368,24.0
369,4.0
370,0.0
371,360.0
372,118.0
373,126.0
374,3.0
375,5.0
376,1.0
377,158.0
378,18.0
379,63.0
380,NA
381,1.0
382,5.0
383,592.0
384,4.0
385,0.0
386,2.0
387,13.0
388,2.0
389,30.0
390,106.0
391,3455.0
392,43.0
393,321.0
394,700.0
395,37.0
396,268.0
397,18.0
398,18.0
399,8.0
400,397.0
401,164.0
402,227.0
403,1289.0
404,24.0
405,2474.0
406,53.0
407,15.0
408,91.0
409,1.0
410,22.0
411,3.0
412,25.0
413,29.0
414,432.0
415,227.0
416,22.0
417,0.0
418,27.0
419,16000.0
420,24.0
421,166.0
422,1.0
423,18.0
424,3.0
425,6.0
426,142.0
427,55.0
428,34.0
429,41.0
430,17323.0
431,146.0
432,18.0
433,363.0
434,515.0
435,86.0
436,67.0
437,47.0
438,387.0
439,0.0
440,4.0
441,140.0
442,3.0
443,4.0
444,1.0
445,2.0
446,1.0
447,18.0
448,0.0
449,0.0
450,36.0
451,1.0
452,156.0
453,233.0
454,917.0
455,1.0
456,3.0
457,29.0
458,7.0
459,49.0
460,72.0
461,20.0
462,217.0
463,189.0
464,0.0
465,729.0
466,45.0
467,10321.0
468,7.0
469,652.0
470,15042.0
471,93.0
472,71.0
473,1185.0
474,330.0
475,1.0
476,1108.0
477,18.0
478,26.0
479,0.0
480,52.0
481,123.0
482,4.0
483,600.0
484,102.0
485,168.0
486,45.0
487,56.0
488,0.0
489,1.0
490,2.0
491,11.0
492,3.0
493,6.0
494,94.0
495,23.0
496,90.0
497,20.0
498,6.0
499,3.0
500,93.0
501,1.0
502,1.0
503,27.0
504,0.0
505,139.0
506,11.0
507,378.0
508,3.0
509,407.0
510,2.0
511,25.0
512,4.0
513,1.0
514,3.0
515,0.0
516,2.0
517,13589.0
518,84.0
519,7.0
520,415.0
521,2.0
522,4.0
523,20.0
524,18.0
525,4.0
526,11.0
527,30.0
528,0.0
529,4.0
530,3880.0
531,1.0
532,9.0
533,19059.0
534,0.0
535,126.0
536,2.0
537,4.0
538,480.0
539,3038.0
540,271.0
541,53.0
542,562.0
543,522.0
544,4.0
545,10.0
546,3.0
547,56.0
548,NA
549,247.0
550,179.0
551,122.0
552,6.0
553,1139.0
554,53.0
555,8.0
556,189.0
557,10193.0
558,198.0
559,128.0
560,5.0
561,3.0
562,2.0
563,66.0
564,5.0
565,23.0
566,5.0
567,2.0
568,35.0
569,85.0
570,3.0
571,61.0
572,2.0
573,24.0
574,4.0
575,172.0
576,8.0
577,55.0
578,30.0
579,19.0
580,8.0
581,0.0
582,4.0
583,21.0
584,46.0
585,141.0
586,3.0
587,3.0
588,5.0
589,72.0
590,16.0
591,97.0
592,96.0
593,15.0
594,17.0
595,2273.0
596,6.0
597,564.0
598,1.0
599,23.0
600,248.0
601,389.0
602,96.0
603,95.0
604,154.0
605,99.0
606,4.0
607,0.0
608,8.0
609,134.0
610,95.0
611,1.0
612,33.0
613,6.0
614,25.0
615,1294.0
616,7.0
617,11701.0
618,3.0
619,16.0
620,1.0
621,4.0
622,42.0
623,6824.0
624,1101.0
625,32.0
626,8.0
627,34.0
628,3.0
629,12896.0
630,237.0
631,10.0
