issue_number,resolution_time
1,0.0
2,1.0
3,0.0
4,2.0
5,29.0
6,1.0
7,175.0
8,33070.0
9,2.0
10,21.0
11,0.0
12,37.0
13,95.0
14,70.0
15,7.0
16,2.0
17,339.0
18,0.0
19,2.0
20,2.0
21,1.0
22,12.0
23,11.0
24,14.0
25,2.0
26,19.0
27,2.0
28,0.0
29,0.0
30,1653.0
31,2.0
32,0.0
33,0.0
34,0.0
35,0.0
36,32782.0
37,32782.0
38,191.0
39,0.0
40,168.0
41,3.0
42,1.0
43,0.0
44,0.0
45,4.0
46,2.0
47,47.0
48,1.0
49,0.0
50,16.0
51,16.0
52,3.0
53,22.0
54,2.0
55,67.0
56,67.0
57,7989.0
58,3.0
59,29.0
60,2.0
61,1.0
62,0.0
63,2.0
64,1.0
65,1.0
66,0.0
67,65.0
68,174.0
69,2.0
70,2.0
71,41.0
72,1.0
73,1.0
74,16.0
75,19.0
76,20.0
77,17.0
78,5.0
79,116.0
80,2.0
81,0.0
82,1.0
83,16.0
84,19.0
85,21.0
86,0.0
87,1.0
88,1.0
89,2.0
90,25.0
91,4.0
92,30.0
93,3.0
94,1.0
95,2.0
96,7196.0
97,1.0
98,1.0
99,31720.0
100,67.0
101,2.0
102,68.0
103,19.0
104,17.0
105,6.0
106,79.0
107,78.0
108,311.0
109,477.0
110,17.0
111,22.0
112,17.0
113,0.0
114,117.0
115,2.0
116,7.0
117,26.0
118,18.0
119,3.0
120,1.0
121,22.0
122,1.0
123,17.0
124,295.0
125,76.0
126,20.0
127,2.0
128,3.0
129,211.0
130,1.0
131,48.0
132,0.0
133,43.0
134,0.0
135,7.0
136,0.0
137,95.0
138,3.0
139,17.0
140,18.0
141,2.0
142,30902.0
143,15.0
144,3.0
145,30718.0
146,30627.0
147,16.0
148,18.0
149,0.0
150,1.0
151,1.0
152,139.0
153,18.0
154,0.0
155,1.0
156,1.0
157,21.0
158,30546.0
159,2.0
160,60.0
161,275.0
162,84.0
163,4.0
164,17.0
165,6367.0
166,48.0
167,47.0
168,22.0
169,53.0
170,40.0
171,24.0
172,173.0
173,30238.0
174,75.0
175,2.0
176,97.0
177,30017.0
178,61.0
179,60.0
180,0.0
181,7.0
182,7.0
183,17.0
184,29779.0
185,1.0
186,5.0
187,20.0
188,2.0
189,29750.0
190,4.0
191,11.0
192,3.0
193,98.0
194,24624.0
195,70.0
196,56577.0
197,29512.0
198,22.0
199,29393.0
200,42.0
201,277.0
202,7824.0
203,4460.0
204,96.0
205,25.0
206,0.0
207,28864.0
208,0.0
209,89.0
210,38.0
211,2187.0
212,120.0
213,5023.0
214,0.0
215,0.0
216,0.0
217,NA
218,16.0
219,3.0
220,24.0
221,22330.0
222,21.0
223,19.0
224,18.0
225,69.0
226,0.0
227,1.0
228,165.0
229,92.0
230,1.0
231,11.0
232,14.0
233,98.0
234,28.0
235,9.0
236,979.0
237,1380.0
238,1208.0
239,25668.0
240,90.0
241,1064.0
242,451.0
243,122.0
244,0.0
245,13.0
246,343.0
247,11.0
248,191.0
249,143.0
250,23.0
251,73.0
252,239.0
253,1081.0
254,67.0
255,24222.0
256,0.0
257,24.0
258,20.0
259,22.0
260,1655.0
261,22.0
262,0.0
263,0.0
264,18190.0
265,0.0
266,700.0
267,487.0
268,7.0
269,6.0
270,468.0
271,23801.0
272,551.0
273,631.0
274,502.0
275,121.0
276,166.0
277,64.0
278,0.0
279,0.0
280,73.0
281,43.0
282,21.0
283,143.0
284,47.0
285,16.0
286,16.0
287,6.0
288,3.0
289,193.0
290,174.0
291,22722.0
292,71.0
293,2.0
294,21.0
295,16870.0
296,0.0
297,22227.0
298,194.0
299,117.0
300,207.0
301,453.0
302,2.0
303,64.0
304,3230.0
305,15084.0
306,24198.0
307,15607.0
308,12.0
309,14902.0
310,1248.0
311,1021.0
312,147.0
313,18.0
314,326.0
315,336.0
316,15.0
317,5.0
318,216.0
319,13600.0
320,872.0
321,570.0
322,244.0
323,188.0
324,NA
325,0.0
326,524.0
327,457.0
328,139.0
329,286.0
330,140.0
331,24.0
332,26.0
333,25.0
334,4.0
335,18.0
336,0.0
337,284.0
338,93.0
339,267.0
340,73.0
341,18314.0
342,5.0
343,21.0
344,5.0
345,77.0
346,118.0
347,452.0
348,54.0
349,51.0
350,239.0
351,0.0
352,0.0
353,94.0
354,22.0
355,26.0
356,26.0
357,26.0
358,1.0
359,1.0
360,197.0
361,0.0
362,1.0
363,47.0
364,0.0
365,0.0
366,10.0
367,3.0
368,145.0
369,96.0
370,58.0
371,29.0
372,3.0
373,2.0
374,1.0
375,0.0
376,0.0
377,3.0
378,13871.0
379,NA
380,16777.0
381,864.0
382,64.0
383,2036.0
384,2034.0
385,539.0
386,16131.0
387,388.0
388,1707.0
389,364.0
390,51.0
391,284.0
392,81.0
393,958.0
394,674.0
395,9050.0
396,595.0
397,749.0
398,524.0
399,11813.0
400,14593.0
401,42848.0
402,8252.0
403,37145.0
404,NA
405,555.0
406,7572.0
407,9547.0
408,7169.0
409,NA
410,13277.0
411,2447.0
412,6900.0
413,6899.0
414,7281.0
415,13088.0
416,6347.0
417,6182.0
418,5930.0
419,12222.0
420,0.0
421,0.0
422,19.0
423,4058.0
424,3999.0
425,3456.0
426,3424.0
427,3326.0
428,5475.0
429,2543.0
430,2333.0
431,2296.0
432,2109.0
433,0.0
434,1475.0
435,633.0
436,621.0
437,NA
438,0.0
439,22.0
440,731.0
441,2.0
442,5.0
443,361.0
444,68.0
445,6.0
446,NA
447,34.0
448,6103.0
449,15.0
450,762.0
451,33600.0
452,81.0
453,13.0
454,128.0
455,0.0
456,0.0
457,5856.0
