issue_number,resolution_time
742,1.0
743,69.0
744,2777.0
745,501.0
746,182.0
747,2.0
748,11.0
749,5.0
750,4.0
751,84.0
752,0.0
753,1.0
754,4.0
755,0.0
756,22.0
757,2.0
758,5.0
759,0.0
760,19.0
761,11.0
762,202.0
763,0.0
764,11.0
765,128.0
766,3.0
767,1.0
768,98.0
769,683.0
770,8.0
771,924.0
772,644.0
773,0.0
774,36.0
775,1.0
776,38.0
777,0.0
778,0.0
779,0.0
780,2097.0
781,2060.0
782,1635.0
783,4.0
784,911.0
785,343.0
786,2620.0
787,8.0
788,25.0
789,0.0
790,507.0
791,9.0
792,3003.0
793,10.0
794,3056.0
795,332.0
796,1.0
797,1.0
798,32107.0
799,4.0
800,6.0
801,6.0
802,168.0
803,5346.0
804,8.0
805,8412.0
806,6.0
807,3.0
808,16.0
809,0.0
810,325.0
811,32.0
812,0.0
813,116.0
814,3.0
815,0.0
816,0.0
817,2.0
818,22.0
819,0.0
820,10.0
821,1.0
822,0.0
823,0.0
824,24.0
825,50.0
826,2.0
827,5974.0
828,8.0
829,1.0
830,2094.0
831,175.0
832,1359.0
833,37.0
834,121.0
835,30.0
836,4.0
837,6.0
838,0.0
839,1175.0
840,1250.0
841,2017.0
842,38.0
843,5640.0
844,1.0
845,15.0
846,82.0
847,1.0
848,10.0
849,9.0
850,0.0
851,1864.0
852,9.0
853,5.0
854,6.0
855,5.0
856,1.0
857,1.0
858,1566.0
859,2641.0
860,1261.0
861,NA
862,31.0
863,1472.0
864,0.0
865,8758.0
866,0.0
867,1648.0
868,0.0
869,5237.0
870,0.0
871,1791.0
872,8.0
873,493.0
874,2023.0
875,1.0
876,0.0
877,0.0
878,0.0
879,1.0
880,1.0
881,6.0
882,5.0
883,14.0
884,8.0
885,2.0
886,3.0
887,0.0
888,4.0
889,2.0
890,1.0
891,0.0
892,0.0
893,13.0
894,0.0
895,0.0
896,148.0
897,0.0
898,0.0
899,21.0
900,75.0
901,9.0
902,14.0
903,0.0
904,846.0
905,3.0
906,0.0
907,0.0
908,1.0
909,1590.0
910,27.0
911,0.0
912,2.0
913,0.0
914,7.0
915,0.0
916,0.0
917,1.0
918,1.0
919,1.0
920,1.0
921,1.0
922,1.0
923,68.0
924,74.0
925,411.0
926,4.0
927,1.0
928,0.0
929,0.0
930,1.0
931,5.0
932,1.0
933,41.0
934,795.0
935,2.0
936,13.0
937,314.0
938,0.0
939,0.0
940,258.0
941,449.0
942,11.0
943,151.0
944,3.0
945,76.0
946,130.0
947,4.0
948,0.0
949,0.0
950,1.0
951,22.0
952,3.0
953,2.0
954,11.0
955,0.0
956,4.0
957,2.0
958,6.0
959,170.0
960,4.0
961,0.0
962,0.0
963,1.0
964,1.0
965,117.0
966,5622.0
967,0.0
968,0.0
969,102.0
970,80.0
971,41.0
972,3820.0
973,18.0
974,9.0
975,8.0
976,8.0
977,240.0
978,NA
979,2.0
980,5.0
981,236.0
982,0.0
983,170.0
984,163.0
985,7.0
986,461.0
987,1.0
988,120.0
989,120.0
990,43.0
991,43.0
992,0.0
993,2.0
994,0.0
995,17.0
996,1.0
997,0.0
998,4.0
999,25.0
1000,5.0
1001,0.0
1002,273.0
1003,1418.0
1004,272.0
1005,1.0
1006,0.0
1007,226.0
1008,1.0
1009,22.0
1010,146.0
1011,137.0
1012,95.0
1013,113.0
1014,1.0
1015,7.0
1016,3398.0
1017,0.0
1018,1.0
1019,0.0
1020,0.0
1021,1110.0
1022,0.0
1023,317.0
1024,1041.0
1025,50.0
1026,15.0
1027,9.0
1028,2335.0
1029,12.0
1030,18.0
1031,4794.0
1032,951.0
1033,8388.0
1034,940.0
1035,312.0
1036,1.0
1037,1767.0
1038,2236.0
1039,13.0
1040,14.0
1041,25.0
1042,21.0
1043,3.0
1044,514.0
1045,0.0
1046,0.0
1047,1.0
1048,0.0
