issue_number,resolution_time
1,23.0
2,20.0
3,2.0
4,20.0
5,21.0
6,451.0
7,0.0
8,0.0
9,14.0
10,7.0
11,76.0
12,481.0
13,403.0
14,0.0
15,2.0
16,359.0
17,3.0
18,117.0
19,36.0
20,3648.0
21,107.0
22,4.0
23,1.0
24,171.0
25,44.0
26,212.0
27,28.0
28,25.0
29,0.0
30,0.0
31,70.0
32,45.0
33,26.0
34,2280.0
35,0.0
36,1.0
37,0.0
38,5.0
39,0.0
40,0.0
41,6.0
42,0.0
43,668.0
44,605.0
45,8375.0
46,19261.0
47,181.0
48,70.0
49,42.0
50,42.0
51,140.0
52,42.0
53,0.0
54,20.0
55,21.0
56,0.0
57,140.0
58,20.0
59,2.0
60,119.0
61,1.0
62,8872.0
63,23.0
64,23.0
65,113.0
66,770.0
67,4.0
68,0.0
69,93.0
70,72.0
71,3.0
72,0.0
73,0.0
74,18480.0
75,245.0
76,1.0
77,2.0
78,18.0
79,2.0
80,0.0
81,1.0
82,2.0
83,1.0
84,171.0
85,25.0
86,165.0
87,111.0
88,1.0
89,0.0
90,0.0
91,60.0
92,6.0
93,46.0
94,0.0
95,14.0
96,3.0
97,2.0
98,20.0
99,0.0
100,0.0
101,94.0
102,2.0
103,74.0
104,102.0
105,0.0
106,66.0
107,37.0
108,30.0
109,23.0
110,26.0
111,1.0
112,0.0
113,0.0
114,0.0
115,26.0
116,0.0
117,0.0
118,2.0
119,2.0
120,0.0
121,2.0
122,0.0
123,1.0
124,1.0
125,3.0
126,0.0
127,0.0
128,0.0
129,2.0
130,3.0
131,3.0
132,139.0
133,173.0
134,16.0
135,123.0
136,115.0
137,2.0
138,0.0
139,2.0
140,1.0
141,150.0
142,2.0
143,2.0
144,0.0
145,24.0
146,6.0
147,23.0
148,17.0
149,0.0
150,1.0
151,0.0
152,10.0
153,1.0
154,18.0
155,2.0
156,139.0
157,6.0
158,78.0
159,23.0
160,0.0
161,1.0
162,1.0
163,17.0
164,2.0
165,1.0
166,1.0
167,0.0
168,1.0
169,0.0
170,1.0
171,1.0
172,26.0
173,23.0
174,5.0
175,3.0
176,19.0
177,20.0
178,0.0
179,14.0
180,0.0
181,0.0
182,0.0
183,3.0
184,25.0
185,1.0
186,0.0
187,42.0
188,0.0
189,7.0
190,4.0
191,23.0
192,1.0
193,1.0
194,15.0
195,16.0
196,14.0
197,0.0
198,2.0
199,0.0
200,1.0
201,1.0
202,1.0
203,2.0
204,17385.0
205,35.0
206,28.0
207,1149.0
208,17368.0
209,5.0
210,2.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,1.0
218,1.0
219,3.0
220,2.0
221,4.0
222,911.0
223,21.0
224,21.0
225,28.0
226,21.0
227,265.0
228,0.0
229,74.0
230,238.0
231,1.0
232,23.0
233,41.0
234,25.0
235,0.0
236,1.0
237,0.0
238,0.0
239,70.0
