issue_number,resolution_time
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,0.0
1299,6147.0
1300,0.0
1301,0.0
1302,1.0
1303,0.0
1304,11.0
1305,317.0
1306,7983.0
1307,10.0
1308,1.0
1309,7417.0
1310,NA
1311,670.0
1312,26.0
1313,0.0
1314,0.0
1315,9.0
1316,3243.0
1317,1.0
1318,19.0
1319,0.0
1320,95.0
1321,9.0
1322,12.0
1323,0.0
1324,2.0
1325,12.0
1326,0.0
1327,0.0
1328,3153.0
1329,5098.0
1330,895.0
1331,0.0
1332,0.0
1333,0.0
1334,NA
1335,0.0
1336,55.0
1337,0.0
1338,16.0
1339,2.0
1340,2850.0
1341,0.0
1342,332.0
1343,3.0
1344,3.0
1345,3.0
1346,3.0
1347,3.0
1348,3.0
1349,3.0
1350,3.0
1351,3.0
1352,4924.0
1353,0.0
1354,387.0
1355,0.0
1356,7645.0
1357,0.0
1358,57.0
1359,6.0
1360,355.0
1361,1.0
1362,5576.0
1363,31.0
1364,32.0
1365,0.0
1366,0.0
1367,81.0
1368,0.0
1369,811.0
1370,40.0
1371,10824.0
1372,NA
1373,0.0
1374,0.0
1375,0.0
1376,5530.0
1377,297.0
1378,31.0
1379,5677.0
1380,9421.0
1381,328.0
1382,656.0
1383,0.0
1384,5.0
1385,0.0
1386,0.0
1387,0.0
1388,0.0
1389,225.0
1390,NA
1391,0.0
1392,16.0
1393,6.0
1394,359.0
1395,0.0
1396,23.0
1397,0.0
1398,0.0
1399,50.0
1400,4.0
1401,15933.0
1402,410.0
1403,2184.0
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,0.0
1409,0.0
1410,589.0
1411,0.0
1412,0.0
1413,0.0
1414,NA
1415,0.0
1416,602.0
1417,0.0
1418,0.0
1419,9216.0
1420,5.0
1421,5.0
1422,144.0
1423,NA
1424,0.0
1425,181.0
1426,2.0
1427,1950.0
1428,6.0
1429,1.0
1430,0.0
1431,19919.0
1432,5300.0
1433,0.0
1434,0.0
1435,0.0
1436,183.0
1437,0.0
1438,71.0
1439,3.0
1440,19712.0
1441,1908.0
1442,3.0
1443,10381.0
1444,3.0
1445,0.0
1446,89.0
1447,17523.0
1448,0.0
1449,0.0
1450,5244.0
1451,29.0
1452,0.0
1453,NA
1454,96.0
1455,5068.0
1456,375.0
1457,325.0
1458,111.0
1459,2.0
1460,0.0
1461,7516.0
1462,2534.0
1463,2.0
1464,49.0
1465,0.0
1466,NA
1467,249.0
1468,1.0
1469,0.0
1470,0.0
1471,649.0
1472,4.0
1473,4.0
1474,4.0
1475,4.0
1476,5.0
1477,40.0
1478,1.0
1479,35.0
