Issue#,,
1422,state of issue,
1422,,
1437,PR,
64,,
238,,
1374,technical help,
744,,
1495,,
1170,,
1496,PR,
1513,,
1503,PR,
1519,PR,
146,,
1542,,
1431,,
1432,PR,state of PR
1016,,
1782,,
939,,
4053,,
1352,,
854,,
4057,,
1748,gitter activity ,feature request
4156,,
1253,,
4294,PR,
4264,,
4351,PR,worked on issue
4275,,
4351,,
1748,,
231,,
913,not clear,
4505,,
1246,suggestion,
783,,
4732,,
4782,PR,
4794,,
984,technical help,
